"id","school_list_id","school_id","status"
11029,5240,8,"Accepted"
11030,4507,10,"Rejected"
11031,4507,6,"Interested"
11032,4507,3,"Applying"
11033,4507,7,"Interested"
11034,4507,2,"Interested"
11035,4507,1,"Interested"
11036,4507,5,"Interested"
11037,4507,9,"Interested"
11038,4507,4,"Rejected"
11039,9742,4,"Interested"
11040,9742,6,"Rejected"
11041,9742,3,"Accepted"
11042,9742,2,"Interested"
11043,9742,5,"Applying"
11044,9742,9,"Accepted"
11045,9742,7,"Interested"
11046,9742,10,"Interested"
11047,9742,1,"Interested"
11048,7843,5,"Applied"
11049,7843,9,"Interested"
11050,7843,4,"Interested"
11051,7843,1,"Applying"
11052,7843,6,"Applied"
11053,7843,3,"Interested"
11054,7843,10,"Interested"
11055,8081,10,"Interested"
11056,8081,2,"Interested"
11057,8081,7,"Interested"
11058,8081,9,"Interested"
11059,8081,4,"Interested"
11060,8081,1,"Interested"
11061,8081,5,"Applying"
11062,8081,6,"Accepted"
11063,3924,2,"Interested"
11064,3924,6,"Applied"
11065,3924,8,"Interested"
11066,3924,3,"Applied"
11067,3924,9,"Interested"
11068,3924,5,"Accepted"
11069,8849,4,"Interested"
11070,8849,7,"Applying"
11071,8849,3,"Interested"
11072,8849,10,"Interested"
11073,8849,8,"Rejected"
11074,8849,2,"Interested"
11075,8849,9,"Interested"
11076,8849,5,"Applying"
11077,8849,6,"Interested"
11078,8849,1,"Interested"
11079,5476,4,"Rejected"
11080,5476,1,"Enrolled"
11081,5476,8,"Enrolled"
11082,5476,10,"Rejected"
11083,5476,5,"Rejected"
11084,5476,9,"Applied"
11085,3330,8,"Interested"
11086,3330,9,"Interested"
11087,3330,5,"Interested"
11088,3330,2,"Accepted"
11089,3330,8,"Applying"
11090,3330,4,"Interested"
11091,3330,8,"Interested"
11092,3330,4,"Interested"
11093,3330,3,"Interested"
11094,4127,2,"Interested"
11095,4127,6,"Interested"
11096,4127,9,"Interested"
11097,4127,8,"Interested"
11098,4127,4,"Interested"
11099,4127,10,"Applying"
11100,4127,7,"Applied"
11101,4127,5,"Interested"
11102,6894,9,"Interested"
11103,6894,8,"Interested"
11104,6894,7,"Interested"
11105,6894,10,"Interested"
11106,6894,3,"Interested"
11107,6894,1,"Interested"
11108,6894,5,"Applied"
11109,6894,2,"Applying"
11110,6894,6,"Applied"
11111,9079,1,"Interested"
11112,9079,8,"Interested"
11113,9079,10,"Interested"
11114,9079,6,"Rejected"
11115,9079,4,"Interested"
11116,3111,5,"Accepted"
11117,3111,2,"Rejected"
11118,3111,10,"Interested"
11119,3111,3,"Interested"
11120,3111,1,"Enrolled"
11121,3111,7,"Rejected"
11122,3111,6,"Applying"
11123,3111,4,"Interested"
11124,1511,8,"Rejected"
11125,1511,3,"Interested"
11126,1511,10,"Interested"
11127,1511,9,"Accepted"
11128,1511,2,"Accepted"
11129,1511,5,"Rejected"
11130,1511,4,"Accepted"
11131,6212,3,"Interested"
11132,6212,10,"Interested"
11133,6212,1,"Enrolled"
11134,6212,5,"Interested"
11135,6212,2,"Interested"
11136,6212,6,"Interested"
11137,6212,4,"Rejected"
11138,2672,6,"Interested"
11139,2672,1,"Interested"
11140,2672,5,"Enrolled"
11141,2672,8,"Accepted"
11142,2672,10,"Rejected"
11143,2672,3,"Accepted"
11144,2672,9,"Interested"
11145,2672,4,"Interested"
11146,6884,9,"Enrolled"
11147,6884,5,"Interested"
11148,6884,1,"Interested"
11149,6884,2,"Interested"
11150,6884,6,"Applying"
11151,6884,10,"Interested"
11152,6884,3,"Accepted"
11153,4989,3,"Interested"
11154,4989,9,"Interested"
11155,4989,8,"Rejected"
11156,4989,7,"Interested"
11157,4989,5,"Interested"
11158,4989,2,"Rejected"
11159,4989,1,"Rejected"
11160,4809,7,"Interested"
11161,4809,4,"Interested"
11162,4809,2,"Interested"
11163,4809,3,"Interested"
11164,4809,8,"Interested"
11165,4809,1,"Rejected"
11166,4809,10,"Interested"
11167,49,7,"Interested"
11168,49,5,"Interested"
11169,49,1,"Interested"
11170,49,10,"Interested"
11171,49,4,"Interested"
11172,7625,4,"Applying"
11173,7625,2,"Enrolled"
11174,7625,5,"Applying"
11175,7625,1,"Accepted"
11176,7625,8,"Rejected"
11177,7625,9,"Interested"
11178,7302,8,"Interested"
11179,7302,7,"Accepted"
11180,7302,1,"Interested"
11181,7302,10,"Interested"
11182,7302,4,"Interested"
11183,7302,9,"Interested"
11184,7302,6,"Accepted"
11185,7302,2,"Applied"
11186,7302,3,"Applied"
11187,7302,5,"Rejected"
11188,7015,5,"Rejected"
11189,7015,6,"Interested"
11190,7015,9,"Interested"
11191,7015,8,"Interested"
11192,7015,3,"Interested"
11193,7015,4,"Interested"
11194,2350,10,"Applying"
11195,2350,9,"Accepted"
11196,2350,1,"Interested"
11197,168,7,"Rejected"
11198,168,3,"Accepted"
11199,168,2,"Rejected"
11200,168,4,"Rejected"
11201,168,9,"Interested"
11202,168,8,"Interested"
11203,168,1,"Applying"
11204,168,5,"Applied"
11205,168,10,"Interested"
11206,7197,6,"Rejected"
11207,7197,4,"Rejected"
11208,7197,2,"Accepted"
11209,7197,10,"Interested"
11210,7197,1,"Interested"
11211,7197,7,"Applied"
11212,243,7,"Applying"
11213,243,3,"Applying"
11214,243,8,"Accepted"
11215,243,9,"Rejected"
11216,243,10,"Interested"
11217,243,5,"Interested"
11218,243,6,"Enrolled"
11219,243,2,"Accepted"
11220,1970,6,"Interested"
11221,1970,7,"Interested"
11222,1970,1,"Interested"
11223,1970,4,"Interested"
11224,1970,8,"Rejected"
11225,1970,9,"Interested"
11226,8379,8,"Interested"
11227,8379,10,"Rejected"
11228,8379,4,"Rejected"
11229,8379,9,"Applying"
11230,8379,2,"Applied"
11231,8379,6,"Applying"
11232,8379,1,"Interested"
11233,9303,5,"Interested"
11234,9303,4,"Interested"
11235,9303,7,"Interested"
11236,9303,6,"Interested"
11237,9303,8,"Interested"
11238,9303,9,"Interested"
11239,9303,2,"Rejected"
11240,9303,1,"Interested"
11241,9303,10,"Interested"
11242,2344,10,"Rejected"
11243,2344,9,"Interested"
11244,2344,1,"Applying"
11245,2344,3,"Interested"
11246,2344,5,"Interested"
11247,2344,4,"Interested"
11248,2344,2,"Interested"
11249,2344,6,"Interested"
11250,3140,9,"Interested"
11251,3140,3,"Applied"
11252,3140,7,"Rejected"
11253,3140,6,"Interested"
11254,3140,4,"Applied"
11255,5945,4,"Rejected"
11256,5945,8,"Interested"
11257,5945,2,"Interested"
11258,5945,1,"Interested"
11259,5945,7,"Interested"
11260,5945,6,"Interested"
11261,5945,10,"Accepted"
11262,5945,9,"Applied"
11263,6326,10,"Interested"
11264,6326,9,"Applying"
11265,6326,7,"Interested"
11266,6326,1,"Interested"
11267,6326,6,"Applying"
11268,6326,3,"Interested"
11269,4663,7,"Accepted"
11270,4663,4,"Interested"
11271,4663,9,"Rejected"
11272,4663,2,"Interested"
11273,4663,5,"Accepted"
11274,4663,8,"Accepted"
11275,4663,3,"Interested"
11276,118,7,"Interested"
11277,118,4,"Accepted"
11278,118,8,"Applied"
11279,118,5,"Enrolled"
11280,118,3,"Interested"
11281,118,9,"Interested"
11282,118,2,"Applied"
11283,9897,5,"Interested"
11284,9897,8,"Applying"
11285,9897,4,"Interested"
11286,9897,7,"Rejected"
11287,9897,2,"Interested"
11288,9897,9,"Accepted"
11289,7422,10,"Applying"
11290,7422,7,"Enrolled"
11291,7422,4,"Accepted"
11292,7422,9,"Interested"
11293,7422,3,"Rejected"
11294,7422,6,"Applied"
11295,7422,2,"Interested"
11296,5195,6,"Applying"
11297,5195,3,"Accepted"
11298,5195,2,"Enrolled"
11299,5195,2,"Interested"
11300,5195,2,"Interested"
11301,5195,4,"Enrolled"
11302,5195,2,"Interested"
11303,5195,5,"Interested"
11304,1691,9,"Interested"
11305,1691,3,"Interested"
11306,1691,5,"Applying"
11307,1691,6,"Interested"
11308,1691,1,"Interested"
11309,1691,1,"Accepted"
11310,1691,8,"Applied"
11311,1691,10,"Interested"
11312,5648,5,"Rejected"
11313,5648,8,"Enrolled"
11314,5648,2,"Interested"
11315,5648,7,"Applied"
11316,5648,4,"Applied"
11317,5648,6,"Rejected"
11318,5648,9,"Applied"
11319,5648,10,"Interested"
11320,5648,1,"Interested"
11321,469,4,"Interested"
11322,469,10,"Interested"
11323,469,2,"Applying"
11324,469,6,"Rejected"
11325,469,3,"Interested"
11326,469,1,"Interested"
11327,469,5,"Accepted"
11328,469,7,"Interested"
11329,8860,5,"Accepted"
11330,8860,8,"Interested"
11331,8860,7,"Applying"
11332,8860,9,"Rejected"
11333,8860,2,"Interested"
11334,8860,1,"Interested"
11335,1881,4,"Interested"
11336,1881,1,"Interested"
11337,2526,1,"Interested"
11338,2526,4,"Interested"
11339,2526,9,"Interested"
11340,2526,10,"Applied"
11341,2526,5,"Interested"
11342,2526,3,"Interested"
11343,2526,6,"Interested"
11344,7986,6,"Rejected"
11345,7986,9,"Applied"
11346,7986,1,"Interested"
11347,7986,3,"Accepted"
11348,7986,10,"Interested"
11349,7986,4,"Interested"
11350,7986,8,"Interested"
11351,7261,4,"Interested"
11352,7261,6,"Interested"
11353,7261,6,"Accepted"
11354,7261,5,"Interested"
11355,7261,6,"Rejected"
11356,7261,5,"Accepted"
11357,7261,6,"Interested"
11358,7261,3,"Accepted"
11359,8222,8,"Accepted"
11360,8222,7,"Interested"
11361,8222,1,"Rejected"
11362,8222,5,"Interested"
11363,8222,3,"Interested"
11364,8222,4,"Interested"
11365,8222,10,"Accepted"
11366,8222,6,"Enrolled"
11367,6270,6,"Interested"
11368,6270,8,"Accepted"
11369,6270,9,"Interested"
11370,6270,10,"Rejected"
11371,6270,2,"Interested"
11372,6270,1,"Rejected"
11373,6270,5,"Interested"
11374,7947,6,"Interested"
11375,7947,4,"Interested"
11376,7947,3,"Interested"
11377,7947,9,"Interested"
11378,7947,7,"Interested"
11379,7947,10,"Accepted"
11380,7947,5,"Interested"
11381,7947,1,"Interested"
11382,3590,7,"Interested"
11383,3590,3,"Applied"
11384,3590,5,"Interested"
11385,3590,6,"Applied"
11386,3590,1,"Applied"
11387,3590,10,"Applied"
11388,3590,4,"Applied"
11389,3590,2,"Enrolled"
11390,3590,9,"Accepted"
11391,6116,9,"Interested"
11392,6116,1,"Interested"
11393,6116,4,"Interested"
11394,6116,3,"Rejected"
11395,6116,7,"Rejected"
11396,6116,5,"Interested"
11397,6116,2,"Accepted"
11398,6116,6,"Interested"
11399,3305,5,"Accepted"
11400,3305,7,"Interested"
11401,3305,9,"Interested"
11402,3305,2,"Applying"
11403,3305,8,"Interested"
11404,3305,10,"Interested"
11405,3305,1,"Interested"
11406,3305,6,"Interested"
11407,273,9,"Interested"
11408,273,8,"Accepted"
11409,273,2,"Applied"
11410,273,4,"Interested"
11411,273,6,"Interested"
11412,273,7,"Accepted"
11413,273,5,"Applied"
11414,273,10,"Interested"
11415,273,1,"Interested"
11416,7510,5,"Rejected"
11417,7510,4,"Interested"
11418,7510,3,"Interested"
11419,288,1,"Accepted"
11420,288,9,"Rejected"
11421,288,10,"Interested"
11422,288,3,"Enrolled"
11423,288,7,"Rejected"
11424,288,6,"Interested"
11425,288,5,"Applying"
11426,4025,6,"Rejected"
11427,4025,3,"Interested"
11428,4025,10,"Rejected"
11429,4025,1,"Interested"
11430,4025,4,"Enrolled"
11431,4025,7,"Accepted"
11432,4025,8,"Rejected"
11433,4025,2,"Interested"
11434,6281,10,"Interested"
11435,6281,2,"Rejected"
11436,6281,3,"Interested"
11437,6281,8,"Interested"
11438,6281,7,"Interested"
11439,6281,1,"Interested"
11440,7227,7,"Rejected"
11441,7227,3,"Interested"
11442,7227,2,"Interested"
11443,7227,10,"Applied"
11444,7227,8,"Interested"
11445,7227,5,"Accepted"
11446,7227,4,"Interested"
11447,7585,5,"Interested"
11448,7585,3,"Interested"
11449,7585,1,"Enrolled"
11450,7585,5,"Interested"
11451,7585,9,"Rejected"
11452,7585,4,"Interested"
11453,7585,10,"Interested"
11454,7585,9,"Applying"
11455,7144,7,"Rejected"
11456,7144,6,"Accepted"
11457,7144,10,"Interested"
11458,7144,9,"Interested"
11459,7144,4,"Interested"
11460,7144,3,"Interested"
11461,7144,8,"Rejected"
11462,7144,1,"Applying"
11463,7144,5,"Interested"
11464,1933,7,"Interested"
11465,1933,9,"Interested"
11466,1933,5,"Interested"
11467,1933,6,"Accepted"
11468,1933,3,"Accepted"
11469,1933,10,"Interested"
11470,1933,1,"Interested"
11471,1933,2,"Interested"
11472,1933,8,"Applied"
11473,1933,4,"Applied"
11474,7395,5,"Interested"
11475,7395,4,"Interested"
11476,7395,7,"Rejected"
11477,7395,7,"Accepted"
11478,7395,10,"Applied"
11479,7395,1,"Interested"
11480,7395,3,"Rejected"
11481,7395,7,"Interested"
11482,6030,4,"Applying"
11483,6030,7,"Interested"
11484,6030,9,"Rejected"
11485,6030,3,"Interested"
11486,6030,6,"Interested"
11487,6030,1,"Applying"
11488,6030,8,"Rejected"
11489,6030,2,"Enrolled"
11490,6030,10,"Accepted"
11491,5254,8,"Interested"
11492,5254,9,"Applying"
11493,5254,3,"Accepted"
11494,5254,2,"Interested"
11495,5254,7,"Interested"
11496,5254,4,"Interested"
11497,5254,10,"Interested"
11498,5254,5,"Applying"
11499,5254,6,"Interested"
11500,8532,1,"Interested"
11501,8532,3,"Enrolled"
11502,8532,10,"Interested"
11503,8532,4,"Interested"
11504,8532,7,"Interested"
11505,8532,9,"Interested"
11506,8532,6,"Interested"
11507,5423,7,"Interested"
11508,5423,9,"Applied"
11509,5423,2,"Applying"
11510,5423,6,"Accepted"
11511,5423,8,"Accepted"
11512,5423,4,"Interested"
11513,5423,3,"Accepted"
11514,5423,5,"Interested"
11515,5423,1,"Interested"
11516,5423,10,"Applying"
11517,7324,8,"Rejected"
11518,7324,7,"Interested"
11519,7324,3,"Interested"
11520,7324,1,"Interested"
11521,7324,2,"Accepted"
11522,7324,6,"Interested"
11523,7324,9,"Interested"
11524,7324,5,"Interested"
11525,7324,4,"Interested"
11526,7649,8,"Rejected"
11527,7649,3,"Rejected"
11528,7649,10,"Accepted"
11529,7649,2,"Interested"
11530,7649,6,"Interested"
11531,7649,4,"Interested"
11532,7649,1,"Rejected"
11533,7649,7,"Interested"
11534,3084,5,"Applied"
11535,3084,1,"Applying"
11536,3084,10,"Accepted"
11537,3084,6,"Interested"
11538,3084,2,"Rejected"
11539,3084,8,"Accepted"
11540,3084,4,"Rejected"
11541,3084,7,"Interested"
11542,3084,3,"Interested"
11543,3084,9,"Interested"
11544,3786,7,"Rejected"
11545,3786,1,"Rejected"
11546,3786,6,"Accepted"
11547,3786,2,"Rejected"
11548,875,10,"Interested"
11549,875,7,"Applied"
11550,875,1,"Accepted"
11551,875,2,"Interested"
11552,875,9,"Interested"
11553,875,4,"Applying"
11554,875,8,"Interested"
11555,875,6,"Interested"
11556,3744,2,"Applying"
11557,3744,10,"Applying"
11558,3744,9,"Accepted"
11559,3744,8,"Accepted"
11560,3744,6,"Accepted"
11561,3744,7,"Interested"
11562,8425,8,"Accepted"
11563,8425,7,"Enrolled"
11564,8425,5,"Interested"
11565,2575,2,"Applying"
11566,2575,9,"Interested"
11567,2575,1,"Interested"
11568,2575,8,"Interested"
11569,2575,10,"Interested"
11570,6464,9,"Interested"
11571,6464,4,"Interested"
11572,6464,3,"Interested"
11573,6464,2,"Accepted"
11574,6464,5,"Rejected"
11575,6464,7,"Rejected"
11576,6464,6,"Applying"
11577,6464,8,"Applying"
11578,6464,1,"Interested"
11579,6464,10,"Interested"
11580,1277,1,"Rejected"
11581,1277,6,"Interested"
11582,1277,7,"Rejected"
11583,1277,10,"Interested"
11584,1277,3,"Interested"
11585,1277,8,"Applied"
11586,1277,5,"Interested"
11587,1422,6,"Interested"
11588,1422,8,"Enrolled"
11589,1422,2,"Interested"
11590,1422,5,"Interested"
11591,1422,4,"Interested"
11592,1422,3,"Interested"
11593,1422,1,"Accepted"
11594,1422,7,"Interested"
11595,7224,3,"Interested"
11596,7224,1,"Interested"
11597,7224,9,"Enrolled"
11598,7224,4,"Applied"
11599,7224,7,"Applied"
11600,7224,5,"Interested"
11601,7224,2,"Interested"
11602,7224,10,"Interested"
11603,7245,8,"Enrolled"
11604,7245,9,"Interested"
11605,7245,7,"Interested"
11606,7245,6,"Enrolled"
11607,7245,3,"Interested"
11608,7245,4,"Interested"
11609,8906,4,"Applying"
11610,8906,2,"Interested"
11611,8906,9,"Interested"
11612,8906,10,"Rejected"
11613,8906,7,"Interested"
11614,8906,5,"Enrolled"
11615,8906,6,"Rejected"
11616,8906,8,"Interested"
11617,5189,5,"Interested"
11618,5189,4,"Applying"
11619,5189,8,"Rejected"
11620,5189,6,"Interested"
11621,5189,2,"Applying"
11622,5189,3,"Interested"
11623,5189,10,"Interested"
11624,5189,7,"Interested"
11625,7938,6,"Accepted"
11626,7938,1,"Accepted"
11627,7938,10,"Enrolled"
11628,7938,5,"Interested"
11629,7938,4,"Interested"
11630,7938,7,"Applying"
11631,7938,2,"Interested"
11632,7938,9,"Applying"
11633,3071,5,"Interested"
11634,3071,2,"Interested"
11635,3071,8,"Interested"
11636,3071,10,"Enrolled"
11637,3071,9,"Interested"
11638,3071,1,"Applying"
11639,3071,7,"Applied"
11640,3071,4,"Interested"
11641,3071,3,"Interested"
11642,2688,10,"Applying"
11643,2688,3,"Interested"
11644,2688,4,"Interested"
11645,2688,8,"Applied"
11646,5186,7,"Interested"
11647,5186,9,"Interested"
11648,5186,4,"Applying"
11649,5186,1,"Interested"
11650,5186,10,"Rejected"
11651,5186,3,"Interested"
11652,5186,8,"Interested"
11653,2813,7,"Enrolled"
11654,2813,1,"Interested"
11655,2813,2,"Rejected"
11656,2813,5,"Interested"
11657,2813,4,"Interested"
11658,2813,3,"Rejected"
11659,2813,10,"Applying"
11660,2813,6,"Interested"
11661,9052,9,"Interested"
11662,9052,10,"Enrolled"
11663,9052,2,"Interested"
11664,9052,3,"Enrolled"
11665,9052,6,"Rejected"
11666,9052,4,"Rejected"
11667,9052,7,"Interested"
11668,9052,8,"Rejected"
11669,7285,3,"Accepted"
11670,7285,8,"Interested"
11671,7285,6,"Interested"
11672,7285,5,"Applied"
11673,7285,9,"Accepted"
11674,7285,7,"Applying"
11675,7285,4,"Interested"
11676,7285,2,"Interested"
11677,1086,2,"Accepted"
11678,1086,3,"Applied"
11679,1086,7,"Interested"
11680,1086,4,"Interested"
11681,1086,6,"Accepted"
11682,1086,9,"Interested"
11683,1086,1,"Interested"
11684,1086,10,"Interested"
11685,1086,5,"Interested"
11686,508,10,"Applying"
11687,508,7,"Interested"
11688,508,2,"Interested"
11689,508,9,"Interested"
11690,508,4,"Interested"
11691,508,3,"Applied"
11692,508,6,"Interested"
11693,508,8,"Interested"
11694,149,8,"Accepted"
11695,149,2,"Interested"
11696,149,10,"Accepted"
11697,149,6,"Interested"
11698,149,3,"Interested"
11699,149,4,"Applying"
11700,149,7,"Interested"
11701,149,5,"Applying"
11702,1067,6,"Interested"
11703,1067,8,"Interested"
11704,1067,10,"Interested"
11705,1067,7,"Interested"
11706,1067,5,"Interested"
11707,1067,2,"Interested"
11708,1067,4,"Interested"
11709,1067,1,"Interested"
11710,1067,9,"Rejected"
11711,1067,3,"Enrolled"
11712,3555,10,"Interested"
11713,3555,5,"Interested"
11714,3555,7,"Applying"
11715,3555,8,"Applying"
11716,3555,2,"Interested"
11717,339,3,"Interested"
11718,339,7,"Interested"
11719,339,2,"Accepted"
11720,339,8,"Applied"
11721,339,6,"Interested"
11722,339,5,"Accepted"
11723,339,1,"Interested"
11724,2257,8,"Interested"
11725,2257,3,"Interested"
11726,2257,2,"Enrolled"
11727,2257,10,"Rejected"
11728,2257,5,"Accepted"
11729,2257,6,"Interested"
11730,2257,4,"Interested"
11731,292,6,"Accepted"
11732,292,2,"Rejected"
11733,292,3,"Applying"
11734,292,7,"Interested"
11735,292,1,"Accepted"
11736,292,8,"Interested"
11737,292,9,"Interested"
11738,292,4,"Interested"
11739,292,5,"Applying"
11740,2332,5,"Interested"
11741,2332,4,"Accepted"
11742,2332,9,"Interested"
11743,2332,7,"Applied"
11744,2332,7,"Enrolled"
11745,2332,7,"Enrolled"
11746,2332,1,"Rejected"
11747,2332,5,"Interested"
11748,2854,2,"Interested"
11749,2854,6,"Applying"
11750,2854,1,"Applying"
11751,874,3,"Interested"
11752,874,4,"Interested"
11753,874,8,"Interested"
11754,874,6,"Enrolled"
11755,874,7,"Interested"
11756,874,5,"Interested"
11757,874,2,"Interested"
11758,874,9,"Applying"
11759,1664,10,"Rejected"
11760,1664,9,"Interested"
11761,1664,5,"Applying"
11762,1664,6,"Interested"
11763,1664,8,"Interested"
11764,6372,5,"Enrolled"
11765,6372,3,"Interested"
11766,6372,8,"Rejected"
11767,6372,10,"Rejected"
11768,6372,9,"Rejected"
11769,1261,8,"Rejected"
11770,1261,5,"Interested"
11771,1261,9,"Applied"
11772,1261,1,"Applying"
11773,1261,4,"Applied"
11774,1261,2,"Applying"
11775,1261,10,"Rejected"
11776,3927,6,"Accepted"
11777,3927,4,"Applied"
11778,3927,1,"Accepted"
11779,3927,7,"Interested"
11780,3927,8,"Applied"
11781,3927,10,"Accepted"
11782,3927,9,"Applying"
11783,2484,3,"Interested"
11784,2484,7,"Interested"
11785,2484,9,"Applying"
11786,2484,10,"Applying"
11787,2484,1,"Interested"
11788,2484,4,"Rejected"
11789,2484,6,"Interested"
11790,2484,8,"Interested"
11791,2484,5,"Interested"
11792,4862,6,"Interested"
11793,4862,4,"Interested"
11794,4862,7,"Rejected"
11795,4862,2,"Enrolled"
11796,4862,10,"Applying"
11797,5848,1,"Rejected"
11798,5848,7,"Interested"
11799,5848,8,"Interested"
11800,5848,9,"Accepted"
11801,5848,2,"Interested"
11802,5848,10,"Interested"
11803,5848,3,"Interested"
11804,5848,5,"Accepted"
11805,5848,6,"Interested"
11806,833,9,"Interested"
11807,833,1,"Applying"
11808,833,7,"Interested"
11809,833,7,"Accepted"
11810,833,9,"Applying"
11811,833,3,"Applying"
11812,5704,2,"Interested"
11813,5704,7,"Interested"
11814,5704,8,"Applied"
11815,5704,1,"Accepted"
11816,5704,4,"Interested"
11817,5704,6,"Interested"
11818,5704,10,"Applying"
11819,5704,9,"Interested"
11820,5704,3,"Enrolled"
11821,5704,5,"Rejected"
11822,9734,7,"Applied"
11823,9734,5,"Interested"
11824,9734,8,"Accepted"
11825,9734,4,"Rejected"
11826,9734,2,"Applied"
11827,9734,10,"Accepted"
11828,9734,9,"Applied"
11829,9734,1,"Interested"
11830,4806,4,"Enrolled"
11831,4806,1,"Interested"
11832,4806,7,"Interested"
11833,4806,3,"Accepted"
11834,4806,10,"Accepted"
11835,4806,9,"Rejected"
11836,4806,2,"Interested"
11837,4806,5,"Interested"
11838,9155,5,"Interested"
11839,9155,7,"Accepted"
11840,9155,3,"Applied"
11841,9155,8,"Rejected"
11842,9155,1,"Applying"
11843,8974,7,"Interested"
11844,8974,4,"Interested"
11845,8974,1,"Interested"
11846,8974,8,"Accepted"
11847,8974,6,"Accepted"
11848,8974,2,"Interested"
11849,8974,10,"Interested"
11850,6335,6,"Interested"
